,SupplierUniqueCatalogueNumber,BrandName,Generic,Manufacturer,Description,Dosage,Form,PackSize,PackSizeUnits,ProductType,RequiresRx,TaxName,IsTaxExempt,IsTaxIncluded,TaxPercent,PricePerPackage,CatalogTag,Status,PointsAccumulation
,1MGE0000201,Arkamin Tablet,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,60.1,,Available,1
,1MGE0000202,Gluconorm SR 1gm Tablet,,Lupin Ltd,,,,,,medication,No,GST,No,Yes,0,60.12,,Available,1
,1MGE0000203,Zoryl 1 Tablet,,Intas Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,60.14,,Available,1
,1MGE0000204,Saaz Tablet DR,,Ipca Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,60.2,,Available,1
,1MGE0000205,Semi Reclimet 40mg/500mg Tablet,,Dr Reddy's Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,60.5,,Available,1
,1MGE0000206,Iotim Eye Drop,,FDC Ltd,,,,,,medication,No,GST,No,Yes,0,60.6,,Available,1
,1MGE0000207,Telista 20 Tablet,,Lupin Ltd,,,,,,medication,No,GST,No,Yes,0,60.7,,Available,1
,1MGE0000208,Gluformin XL 1000 Tablet,,Abbott,,,,,,medication,No,GST,No,Yes,0,60.84,,Available,1
,1MGE0000209,Pentasa 1gm Prolonged Release Granules,,Ferring Pharmaceuticals,,,,,,medication,No,GST,No,Yes,0,60.9,,Available,1
,1MGE0000210,Eritel 20 Tablet,,Eris Lifesciences Ltd,,,,,,medication,No,GST,No,Yes,0,60.96,,Available,1
,1MGE0000211,Obimet SR 1gm Tablet,,Corona Remedies Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,60.96,,Available,1
,1MGE0000212,Cetapin XR 1000mg Tablet,,Sanofi India  Ltd,,,,,,medication,No,GST,No,Yes,0,61.04,,Available,1
,1MGE0000213,Fludac Capsule,,Cadila Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,61.04,,Available,1
,1MGE0000214,Glycomet 1gm Tablet SR,,USV Ltd,,,,,,medication,No,GST,No,Yes,0,61.15,,Available,1
,1MGE0000215,Melmet 1000 SR Tablet,,Micro Labs Ltd,,,,,,medication,No,GST,No,Yes,0,61.15,,Available,1
,1MGE0000216,Lipvas 10 Tablet,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,61.24,,Available,1
,1MGE0000217,Xtor 10 Tablet,,Ipca Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,61.26,,Available,1
,1MGE0000218,Flunil 40 Capsule,,Intas Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,61.82,,Available,1
,1MGE0000219,Amlosafe-AT Tablet,,Aristo Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,62.4,,Available,1
,1MGE0000220,Roseday 5 Tablet,,USV Ltd,,,,,,medication,No,GST,No,Yes,0,62.5,,Available,1
,1MGE0000221,Losar 25 Tablet,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,62.75,,Available,1
,1MGE0000222,HHLEVO Tablet,,Hegde and Hegde Pharmaceutical LLP,,,,,,medication,No,GST,No,Yes,0,63,,Available,1
,1MGE0000223,Azulix 2 Tablet,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,63.2,,Available,1
,1MGE0000224,Placida Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,63.25,,Available,1
,1MGE0000225,Aldactone 50 Tablet,,RPG Life Sciences Ltd,,,,,,medication,No,GST,No,Yes,0,63.45,,Available,1
,1MGE0000226,GP 2 Tablet,,USV Ltd,,,,,,medication,No,GST,No,Yes,0,63.73,,Available,1
,1MGE0000227,Losakind-H Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,63.76,,Available,1
,1MGE0000228,Cordarone Tablet,,Sanofi India  Ltd,,,,,,medication,No,GST,No,Yes,0,63.77,,Available,1
,1MGE0000229,Clavix-AS 75 Tablet,,Intas Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,64,,Available,1
,1MGE0000230,Metocard XL 50 Tablet,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,64.28,,Available,1
,1MGE0000231,Glyciphage-G 1 Tablet PR,,Franco-Indian Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,64.3,,Available,1
,1MGE0000232,Prolomet XL 50 Tablet,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,64.36,,Available,1
,1MGE0000233,Metsmall 1000 Tablet SR,,Dr Reddy's Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,64.5,,Available,1
,1MGE0000234,Revelol XL 50 Tablet,,Ipca Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,64.51,,Available,1
,1MGE0000235,Metzok 50 Tablet PR,,USV Ltd,,,,,,medication,No,GST,No,Yes,0,64.51,,Available,1
,1MGE0000236,Concor COR 2.5 Tablet,,Merck Ltd,,,,,,medication,No,GST,No,Yes,0,64.54,,Available,1
,1MGE0000237,Glycomet-GP 0.5 Forte Tablet PR,,USV Ltd,,,,,,medication,No,GST,No,Yes,0,64.58,,Available,1
,1MGE0000238,Levipil 250 Tablet,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,65.26,,Available,1
,1MGE0000239,Levera 250 Tablet,,Intas Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,65.3,,Available,1
,1MGE0000240,Glucomol 0.5% Eye Drop,,Allergan India Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,65.31,,Available,1
,1MGE0000241,Dytor Plus 5 Tablet,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,65.34,,Available,1
,1MGE0000242,Metolar XR 12.5 Capsule,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,65.34,,Available,1
,1MGE0000243,Repace 50 Tablet,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,65.5,,Available,1
,1MGE0000244,Clavix-AS 150 Tablet,,Intas Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,65.5,,Available,1
,1MGE0000245,Clearwax Ear Drop,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,66.5,,Available,1
,1MGE0000246,Telmikind-H Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,66.55,,Available,1
,1MGE0000247,Glykind  XR 60mg Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,66.55,,Available,1
,1MGE0000248,Sazo 500 Tablet,,Wallace Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,66.69,,Available,1
,1MGE0000249,Fucibet Cream,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,67,,Available,1
,1MGE0000250,Oxetol 150 Tablet,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,67,,Available,1
,1MGE0000251,Starpress XL 25 Tablet,,Lupin Ltd,,,,,,medication,No,GST,No,Yes,0,67.5,,Available,1
,1MGE0000252,Gliptagreat M 500 Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,67.5,,Available,1
,1MGE0000253,Metolar XR 25 Capsule,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,67.53,,Available,1
,1MGE0000254,Lipikind-F Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,67.63,,Available,1
,1MGE0000255,Carca 6.25 Tablet,,Intas Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,68,,Available,1
,1MGE0000256,Telvas-CT 40 Tablet,,Aristo Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,68.4,,Available,1
,1MGE0000257,Telmikind 80 Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,68.89,,Available,1
,1MGE0000258,Tenlimac Tablet,,Macleods Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,69,,Available,1
,1MGE0000259,Telvas H 40/12.5 Tablet,,Aristo Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,69,,Available,1
,1MGE0000260,Torglip M 50/500 Tablet,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,69,,Available,1
,1MGE0000261,Duolin LD Respules,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,69.55,,Available,1
,1MGE0000262,Telvas-AM Tablet,,Aristo Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,69.75,,Available,1
,1MGE0000263,Corbis 2.5 Tablet,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,69.95,,Available,1
,1MGE0000264,Qutipin 50 Tablet,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,70,,Available,1
,1MGE0000265,Dytor 10 Tablet,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,70.18,,Available,1
,1MGE0000266,Encorate Chrono 300 Tablet CR,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,70.25,,Available,1
,1MGE0000267,Valparin Chrono 300 Tablet CR,,Sanofi India  Ltd,,,,,,medication,No,GST,No,Yes,0,70.29,,Available,1
,1MGE0000268,Pioz 7.5 Tablet,,USV Ltd,,,,,,medication,No,GST,No,Yes,0,70.67,,Available,1
,1MGE0000269,Telmed 40 Tablet,,Medley Pharmaceuticals,,,,,,medication,No,GST,No,Yes,0,70.8,,Available,1
,1MGE0000270,Deplatt-CV  Capsule,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,70.9,,Available,1
,1MGE0000271,Triglynase 2 Tablet SR,,USV Ltd,,,,,,medication,No,GST,No,Yes,0,71.36,,Available,1
,1MGE0000272,Clopivas AP 150 Tablet,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,71.39,,Available,1
,1MGE0000273,Dynaglipt Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,71.5,,Available,1
,1MGE0000274,Fempro Tablet,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,71.69,,Available,1
,1MGE0000275,Roseday-A 10 Capsule,,USV Ltd,,,,,,medication,No,GST,No,Yes,0,71.8,,Available,1
,1MGE0000276,Ranogard Tablet ER,,Abbott,,,,,,medication,No,GST,No,Yes,0,72.5,,Available,1
,1MGE0000277,Lodoz 2.5 Tablet,,Merck Ltd,,,,,,medication,No,GST,No,Yes,0,73.33,,Available,1
,1MGE0000278,Ceruvin A Capsule,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,73.5,,Available,1
,1MGE0000279,Deplatt A 75 Tablet,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,73.55,,Available,1
,1MGE0000280,Tazloc 40 Tablet,,USV Ltd,,,,,,medication,No,GST,No,Yes,0,73.58,,Available,1
,1MGE0000281,Arbitel 40 Tablet,,Micro Labs Ltd,,,,,,medication,No,GST,No,Yes,0,73.58,,Available,1
,1MGE0000282,Dytor Plus 10 Tablet,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,73.81,,Available,1
,1MGE0000283,Glykind-M Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,73.81,,Available,1
,1MGE0000284,Rozucor ASP 10 Capsule,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,74.2,,Available,1
,1MGE0000285,Deplatt A 150 Tablet,,Torrent Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,74.85,,Available,1
,1MGE0000286,Bone Screening Profile,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,74.87,,Available,1
,1MGE0000287,Olmezest 10 Tablet,,Hindustan Unilever Ltd,,,,,,medication,No,GST,No,Yes,0,75,,Available,1
,1MGE0000288,Tryptomer 25mg Tablet,,Abbott,,,,,,medication,No,GST,No,Yes,0,75.6,,Available,1
,1MGE0000289,Gemer Forte 1 Tablet PR,,Abbott,,,,,,medication,No,GST,No,Yes,0,75.75,,Available,1
,1MGE0000290,Hifenac-P Tablet,,PSI India Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,76,,Available,1
,1MGE0000291,Rozavel A Capsule,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,76.25,,Available,1
,1MGE0000292,Corbis 5 Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,76.6,,Available,1
,1MGE0000293,Tryptomer 10mg Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,76.61,,Available,1
,1MGE0000294,Nexpro 20 Tablet,,PSI India Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,76.9,,Available,1
,1MGE0000295,Gemer 1 Tablet PR,,Godrej Consumer Products Ltd,,,,,,medication,No,GST,No,Yes,0,77.25,,Available,1
,1MGE0000296,Azulix 3 MF Tablet PR,,PSI India Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,77.8,,Available,1
,1MGE0000297,Clopivas AP 75 Tablet,,Hindustan Unilever Ltd,,,,,,medication,No,GST,No,Yes,0,77.85,,Available,1
,1MGE0000298,Supermet XL 50 Tablet,,PSI India Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,78.37,,Available,1
,1MGE0000299,Monit 30 SR Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,78.62,,Available,1
,1MGE0000300,Telmikind-CT 40 Tablet,,PSI India Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,78.65,,Available,1
,1MGE0000301,Telpres CT 40/6.25 Tablet,,Cipla Ltd,,,,,,medication,No,GST,No,Yes,0,78.76,,Available,1
,1MGE0000302,Glycomet-GP 1 Forte Tablet SR,,PSI India Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,78.83,,Available,1
,1MGE0000303,Warf 5 Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,78.96,,Available,1
,1MGE0000304,Naxdom 500 Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,79,,Available,1
,1MGE0000305,Moxovas 0.2 Tablet,,Hindustan Unilever Ltd,,,,,,medication,No,GST,No,Yes,0,79,,Available,1
,1MGE0000306,Pramipex 0.25 Tablet,,Procter & Gamble Hygiene and Health Care Ltd,,,,,,medication,No,GST,No,Yes,0,79,,Available,1
,1MGE0000307,Tenoric 50 Tablet,,ITC ltd,,,,,,medication,No,GST,No,Yes,0,79.5,,Available,1
,1MGE0000308,Surfaz-SN Cream,,Soothe Healthcare Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,79.75,,Available,1
,1MGE0000309,Eltroxin 50mcg Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,79.8,,Available,1
,1MGE0000310,Diamicron MR Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,80,,Available,1
,1MGE0000311,Glimiprex MF 2/500 Tablet PR,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,80,,Available,1
,1MGE0000312,Cardace 1.25 Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,80.04,,Available,1
,1MGE0000313,CTD 6.25 Tablet,,Procter & Gamble Hygiene and Health Care Ltd,,,,,,medication,No,GST,No,Yes,0,80.25,,Available,1
,1MGE0000314,Concor AM 2.5 Tablet,,Mankind Pharma Ltd,,,,,,medication,No,GST,No,Yes,0,80.48,,Available,1
,1MGE0000315,Teczine Tablet,,Raptakos Brett & Co Ltd,,,,,,medication,No,GST,No,Yes,0,80.5,,Available,1
,1MGE0000316,Rabekind-DSR Capsule,,TTK Healthcare Ltd,,,,,,medication,No,GST,No,Yes,0,80.5,,Available,1
,1MGE0000317,Telmikind-AMH Tablet,,HLL Lifecare Ltd,,,,,,medication,No,GST,No,Yes,0,80.52,,Available,1
,1MGE0000318,Glucobay 25 Tablet,,HLL Lifecare Ltd,,,,,,medication,No,GST,No,Yes,0,81,,Available,1
,1MGE0000319,Apresol Tablet,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,81.25,,Available,1
,1MGE0000320,Reclide MR 30 Tablet,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,81.4,,Available,1
,1MGE0000321,Nebi 5 Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,82,,Available,1
,1MGE0000322,Divaa-OD 250  Tablet ER,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,82,,Available,1
,1MGE0000323,Ramistar 2.5 Tablet,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,82.37,,Available,1
,1MGE0000324,Tenefit 20 Tablet,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,82.5,,Available,1
,1MGE0000325,Amlogard 5mg Tablet,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,82.54,,Available,1
,1MGE0000326,Serta 25 Tablet,,Hindustan Unilever Ltd,,,,,,medication,No,GST,No,Yes,0,82.85,,Available,1
,1MGE0000327,Clopitab-A 75 Capsule,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,83,,Available,1
,1MGE0000328,Cardace 2.5 Tablet,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,83.33,,Available,1
,1MGE0000329,Amlong 10 Tablet,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,83.33,,Available,1
,1MGE0000330,Zyloric 300 Tablet,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,83.5,,Available,1
,1MGE0000331,Clopitab-A 150 Capsule,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,83.75,,Available,1
,1MGE0000332,Gemer DS 1 Tablet PR,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,84,,Available,1
,1MGE0000333,Pioplus 2 Tablet SR,,Alkem Laboratories Ltd,,,,,,medication,No,GST,No,Yes,0,84,,Available,1
,1MGE0000334,Lipirose 10 Tablet,,Soothe Healthcare Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,84.48,,Available,1
,1MGE0000335,Cilaheart 10 Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,84.57,,Available,1
,1MGE0000336,Clopivas 75 Tablet,,Niine,,,,,,medication,No,GST,No,Yes,0,84.6,,Available,1
,1MGE0000337,Rosuless 20 Tablet,,Dabur India Ltd,,,,,,medication,No,GST,No,Yes,0,84.7,,Available,1
,1MGE0000338,Telvas 3D Tablet,,Soothe Healthcare Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,85,,Available,1
,1MGE0000339,Gabaneuron 100 Tablet,,Soothe Healthcare Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,85,,Available,1
,1MGE0000340,Ivermectol 12 Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,85,,Available,1
,1MGE0000341,Duolin 3 Respules 3ml,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,85.25,,Available,1
,1MGE0000342,Duolin Rotacap,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,85.34,,Available,1
,1MGE0000343,Met XL 12.5 Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,85.5,,Available,1
,1MGE0000344,Stator 10 Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,85.57,,Available,1
,1MGE0000345,Eltroxin 25mcg Tablet,,Procter & Gamble Hygiene and Health Care Ltd,,,,,,medication,No,GST,No,Yes,0,85.9,,Available,1
,1MGE0000346,Triglycomet Tablet SR,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,86,,Available,1
,1MGE0000347,Atchol 40 Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,86.41,,Available,1
,1MGE0000348,Sizopin 100mg Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,86.46,,Available,1
,1MGE0000349,Deplatt Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,86.5,,Available,1
,1MGE0000350,New Triglucored Forte Tablet,,TTK Healthcare Ltd,,,,,,medication,No,GST,No,Yes,0,86.5,,Available,1
,1MGE0000351,Lobate-GM Neo Cream,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,86.55,,Available,1
,1MGE0000352,Eltroxin 75mcg Tablet,,TTK Healthcare Ltd,,,,,,medication,No,GST,No,Yes,0,86.69,,Available,1
,1MGE0000353,Rasalect 0.5 Tablet,,PSI India Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,87,,Available,1
,1MGE0000354,Stamlo 5 Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,87.1,,Available,1
,1MGE0000355,Aztor 5 Tablet,,Procter & Gamble Hygiene and Health Care Ltd,,,,,,medication,No,GST,No,Yes,0,87.25,,Available,1
,1MGE0000356,Storvas 5 Tablet,,Procter & Gamble Hygiene and Health Care Ltd,,,,,,medication,No,GST,No,Yes,0,87.25,,Available,1
,1MGE0000357,Amlodac 5 Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,87.29,,Available,1
,1MGE0000358,Amlopres 5 Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,87.29,,Available,1
,1MGE0000359,Amtas 5 Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,87.36,,Available,1
,1MGE0000360,Concor 5 Tablet,,Beiersdorf AG,,,,,,medication,No,GST,No,Yes,0,87.57,,Available,1
,1MGE0000361,Glimestar-PM1 Tablet ER,,Soothe Healthcare Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,87.89,,Available,1
,1MGE0000362,Ropark 0.5 Tablet,,Sun Pharmaceutical Industries Ltd,,,,,,medication,No,GST,No,Yes,0,88.5,,Available,1
,1MGE0000363,Pantakind-DSR Capsule,,Niine,,,,,,medication,No,GST,No,Yes,0,88.55,,Available,1
,1MGE0000364,Cilaheart-T Tablet,,Procter & Gamble Hygiene and Health Care Ltd,,,,,,medication,No,GST,No,Yes,0,88.55,,Available,1
,1MGE0000365,Glimy 2 Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,88.7,,Available,1
,1MGE0000366,Amlong MT 50 Tablet PR,,Zydus Wellness Product Ltd,,,,,,medication,No,GST,No,Yes,0,89,,Available,1
,1MGE0000367,Amlovas-AT Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,89,,Available,1
,1MGE0000368,Telplus Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,89,,Available,1
,1MGE0000369,Ciplar-LA 40 Tablet,,ITC ltd,,,,,,medication,No,GST,No,Yes,0,89.83,,Available,1
,1MGE0000370,Stalopam 10 Tablet,,ITC ltd,,,,,,medication,No,GST,No,Yes,0,89.92,,Available,1
,1MGE0000371,Atocor 10 Tablet,,ITC ltd,,,,,,medication,No,GST,No,Yes,0,89.93,,Available,1
,1MGE0000372,Cardivas CR 10 Tablet,,Unicharm India,,,,,,medication,No,GST,No,Yes,0,90,,Available,1
,1MGE0000373,Prolomet AM 25 Tablet PR,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,90,,Available,1
,1MGE0000374,Lesuride Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,90,,Available,1
,1MGE0000375,Levocet M Tablet,,Sandika Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,90,,Available,1
,1MGE0000376,Met XL 25 Tablet,,Zydus Wellness Product Ltd,,,,,,medication,No,GST,No,Yes,0,90.05,,Available,1
,1MGE0000377,Nexito 10 Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,90.49,,Available,1
,1MGE0000378,Rexipra 10 Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,90.5,,Available,1
,1MGE0000379,Glimestar-M 2 Tablet PR,,Dabur India Ltd,,,,,,medication,No,GST,No,Yes,0,90.75,,Available,1
,1MGE0000380,Inzit 4 Tablet,,Beiersdorf AG,,,,,,medication,No,GST,No,Yes,0,90.75,,Available,1
,1MGE0000381,Glizid 80 Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,90.75,,Available,1
,1MGE0000382,Lnbloc 10 Tablet,,TTK Healthcare Ltd,,,,,,medication,No,GST,No,Yes,0,90.82,,Available,1
,1MGE0000383,Eslo 2.5 Tablet,,Zydus Wellness Product Ltd,,,,,,medication,No,GST,No,Yes,0,91,,Available,1
,1MGE0000384,Doxy-1 L-Dr Forte Capsule,,Niine,,,,,,medication,No,GST,No,Yes,0,91,,Available,1
,1MGE0000385,Asomex 2.5 Tablet,,Beiersdorf AG,,,,,,medication,No,GST,No,Yes,0,91.2,,Available,1
,1MGE0000386,S-Numlo 2.5 Tablet,,HLL Lifecare Ltd,,,,,,medication,No,GST,No,Yes,0,91.2,,Available,1
,1MGE0000387,Pioz 30 Tablet,,Procter & Gamble Hygiene and Health Care Ltd,,,,,,medication,No,GST,No,Yes,0,91.33,,Available,1
,1MGE0000388,Amlopres AT 25 Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,91.35,,Available,1
,1MGE0000389,Rozavel 5 Tablet,,Colgate-Palmolive Company,,,,,,medication,No,GST,No,Yes,0,91.5,,Available,1
,1MGE0000390,Amlopres TL Tablet,,G D Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,91.65,,Available,1
,1MGE0000391,Tonact 10 Tablet,,Soothe Healthcare Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,91.67,,Available,1
,1MGE0000392,Voglistar -MD 0.3 Tablet,,Johnson & Johnson Ltd,,,,,,medication,No,GST,No,Yes,0,91.74,,Available,1
,1MGE0000393,Atorsave 10 Tablet,,Reckitt Benckiser,,,,,,medication,No,GST,No,Yes,0,91.84,,Available,1
,1MGE0000394,Aztor 10 Tablet,,Hindustan Unilever Ltd,,,,,,medication,No,GST,No,Yes,0,91.85,,Available,1
,1MGE0000395,Storvas 10 Tablet,,ITC ltd,,,,,,medication,No,GST,No,Yes,0,91.85,,Available,1
,1MGE0000396,Atorlip 10 Tablet,,Hindustan Unilever Ltd,,,,,,medication,No,GST,No,Yes,0,91.86,,Available,1
,1MGE0000397,Atorva Tablet,,Dabur India Ltd,,,,,,medication,No,GST,No,Yes,0,91.89,,Available,1
,1MGE0000398,Lipicure 10 Tablet,,Glenmark Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,91.9,,Available,1
,1MGE0000399,Olmin 20 Tablet,,G D Pharmaceuticals Pvt Ltd,,,,,,medication,No,GST,No,Yes,0,92.23,,Available,1
,1MGE0000400,Glycomet-GP 3/850 Tablet PR,,Himalaya Drug Company,,,,,,medication,No,GST,No,Yes,0,92.5,,Available,1
,1MGE0000401,Volibo 0.2 Tablet,,Himalaya Drug Company,,,,,,medication,No,GST,No,Yes,0,92.5,,Available,1
,1MGE0000402,Glyciphage-G 2 Tablet PR,,Paras Pharmaceuticals Ltd,,,,,,medication,No,GST,No,Yes,0,92.9,,Available,1
,1MGE0000403,Pantop-D Capsule,,Dabur India Ltd,,,,,,medication,No,GST,No,Yes,0,93,,Available,1
,1MGE0000404,Dazit Tablet,,Hindustan Unilever Ltd,,,,,,medication,No,GST,No,Yes,0,93,,Available,1
